date,index_point_usd,index_point_krw,daily_return,phase
2025-09-15,4974.573853707878,5901.565214623996,0.04718080294175966,1B
2025-09-22,4966.104187686819,5916.697411937502,-0.0017025912711589187,1B
2025-09-29,5080.5054891168,6092.115955482447,0.02303642797378929,1B
2025-10-06,4925.197583118641,5950.788270017575,-0.030569380611998532,1B
2025-10-13,5059.534840640025,6181.610497532284,0.027275506262293362,1B
2025-10-20,5125.790063106237,6239.225668818152,0.013095121301275527,1B
2025-10-27,5337.357798365506,6535.013053422016,0.04127514639783345,1B
2025-11-03,5002.934314160663,6127.304765388659,-0.0626571230257892,1B
2025-11-10,4821.465079874419,6016.301067927166,-0.03627255984005256,1B
2025-11-17,4576.33732394182,5731.514048146258,-0.050840927367866245,1B
2025-11-24,4906.2173110303465,6196.7277759233975,0.07208384429240133,1B
2025-12-01,5057.478199420718,6374.82400606691,0.030830450182119017,1B
2025-12-08,4962.740879625024,6246.61141534973,-0.018732126182282902,1B
2025-12-15,5049.2896257170005,6351.91778029768,0.017439706845729257,1B
2025-12-22,5090.953856066031,6451.291469563821,0.00825150336729102,1B
2025-12-29,4956.359790559627,6094.629613301635,-0.02643788753772156,1B
2026-01-01,4956.359790559627,6124.4299196925085,0.0,2
2026-01-02,4956.359790559627,6123.411105798804,0.0,2
2026-01-05,5048.081498677844,6247.409436358346,0.018505861558500956,2
2026-01-06,5044.5720609844775,6251.8370625949165,-0.0006952022653132472,2
2026-01-07,5035.476773726753,6248.026274337666,-0.001802984900952979,2
2026-01-08,5016.295778064688,6238.103816508997,-0.0038091717078596113,2
2026-01-09,5085.172946915602,6346.8190065594545,0.013730683336516837,2
2026-01-12,5122.048093662245,6435.374636023809,0.007251502973760266,2
2026-01-13,5119.488077496971,6468.113371268378,-0.0004998032268463865,2
2026-01-14,5079.543671945021,6364.656561437501,-0.007802421833450131,2
2026-01-15,5086.090334628829,6403.766543877348,0.0012888289001166174,2
2026-01-16,5101.668277490013,6438.826561670264,0.0030628521784445708,2
2026-01-19,5101.668277490013,6439.525683706304,0.0,2
2026-01-20,5101.668277490013,6470.636614310066,0.0,2
2026-01-21,5188.762187742748,6511.1508243736125,0.017071652940866076,2
2026-01-22,5275.116122349304,6615.039713775126,0.016642492271190794,2
2026-01-23,5287.274897423713,6549.815787315223,0.0023049303166797794,2
2026-01-26,5225.083631557167,6470.536348901336,-0.011762442292692023,2
2026-01-27,5273.005576132388,6467.059795421883,0.009171517233866692,2
2026-01-28,5300.735555167995,6493.9186163652585,0.005258856383752641,2
2026-01-29,5208.600616438126,6386.932970940579,-0.017381538424425018,2
2026-01-30,5158.196575120974,6409.530637556535,-0.009677079321090428,2
2026-02-02,5124.940053244926,6384.315631953089,-0.006447315722020021,2
2026-02-03,5095.05628942853,6329.502076500324,-0.0058310465109683495,2
2026-02-04,4897.8908571202355,6133.564168019321,-0.03869740020682062,2
2026-02-05,4763.706293291182,6004.65431232619,-0.027396397294967234,2
