date,index_point,weekly_return,fx_rate,fx_return,index_point_krw,weekly_return_krw,component_count,core_count,satellite_count,top3_contributors,satellite_method,phase
2024-01-01,2385.15284127833,-0.0427663143162688,1311.25,0.02614571078800143,2701.2476182188666,-0.017738759213849264,99,49,50,"SOXS(+0.47%), BOIL(+0.20%), SQQQ(+0.14%)",SYMMETRIC,1
2024-01-08,2400.344265136644,0.0063691615880565,1311.989990234375,0.0005643395495709136,2719.9864309356126,0.0069370955074092855,99,49,50,"NVDA(+0.92%), SOXL(+0.55%), TQQQ(+0.52%)",SYMMETRIC,1
2024-01-15,2444.250686479505,0.0182917183924706,1337.6600341796875,0.019565731550075904,2823.9316393494255,0.03821534079420319,99,49,50,"SOXL(+1.58%), NVDA(+0.74%), TQQQ(+0.45%)",SYMMETRIC,1
2024-01-22,2391.2338893501337,-0.0216904090168151,1336.030029296875,-0.0012185494379459705,2759.312945617718,-0.022882527619044746,99,49,50,"NVDA(+0.23%), GOOGL(+0.13%), ASML(+0.11%)",SYMMETRIC,1
2024-01-29,2432.7308990630627,0.017353806291281,1328.949951171875,-0.005299340561024768,2792.321232250196,0.011962502000688602,99,49,50,"NVDA(+0.74%), TSLA(+0.51%), META(+0.20%)",SYMMETRIC,1
2024-02-05,2536.355667793835,0.042596067148521,1331.469970703125,0.0018962486352687158,2916.783613705941,0.044573088517988024,99,49,50,"SOXL(+1.13%), NVDA(+0.89%), TSLA(+0.54%)",SYMMETRIC,1
2024-02-12,2549.427816800633,0.005153910065842,1327.6600341796875,-0.0028614513336906455,2923.4272040296896,0.0022777110693197322,99,49,50,"TSLA(+0.54%), NNOX(+0.27%), SOUN(+0.18%)",SYMMETRIC,1
2024-02-19,2578.525293718582,0.0114133362498823,1327.1700439453125,-0.00036906302951100756,2955.702018632529,0.011040060979918165,99,49,50,"NVDA(+1.07%), SOXL(+0.30%), TQQQ(+0.20%)",SYMMETRIC,1
2024-02-26,2691.322585951476,0.0437448849183966,1335.199951171875,0.006050398186122186,3103.6643348173243,0.050059957076881156,99,49,50,"SOXL(+1.21%), TSLA(+0.95%), NVDA(+0.55%)",SYMMETRIC,1
2024-03-04,2639.6114124323904,-0.0192140376590359,1321.1800537109375,-0.010500223167797862,3012.067412757799,-0.029512509143459487,99,49,50,"NVDA(+0.85%), SMCI(+0.40%), COIN(+0.14%)",SYMMETRIC,1
2024-03-11,2581.1718955115925,-0.0221394394059488,1321.9200439453125,0.0005600979459965405,2947.0316311549036,-0.021591741714488966,99,49,50,"SOUN(+0.36%), MSTR(+0.33%), SOXS(+0.21%)",SYMMETRIC,1
2024-03-18,2659.601396885399,0.0303852298679479,1334.6800537109375,0.009652633549259493,3065.888838067359,0.04033116090643274,99,49,50,"NVDA(+1.07%), TSLA(+0.69%), SOXL(+0.55%)",SYMMETRIC,1
2024-03-25,2673.006448010884,0.0050402481895155,1349.800048828125,0.011328554041957872,3116.2488244619444,0.01642590095547325,99,49,50,"TSLA(+0.44%), MSTR(+0.18%), BITX(+0.17%)",SYMMETRIC,1
2024-04-01,2589.1437131173025,-0.0313739366233058,1351.3599853515625,0.0011556797058882573,3021.9682272245377,-0.030254515139266913,99,49,50,"META(+0.09%), SOXS(+0.09%), MSFT(+0.06%)",SYMMETRIC,1
2024-04-08,2583.6964583988165,-0.0021038827203329,1367.8399658203125,0.012195107630379232,3052.386053407346,0.010065567833830169,99,49,50,"TSLA(+0.57%), AAPL(+0.23%), CPNG(+0.14%)",SYMMETRIC,1
2024-04-15,2337.6220676679645,-0.0952412153257937,1379.4000244140625,0.008451323899442587,2785.012889876315,-0.08759480578564594,99,49,50,"SOXS(+0.56%), SQQQ(+0.22%), TSLZ(+0.10%)",SYMMETRIC,1
2024-04-22,2556.419079683761,0.0935981119625856,1371.699951171875,-0.005582190159419742,3028.6832462279303,0.08749343934362797,99,49,50,"TSLA(+2.17%), NVDA(+2.14%), SOXL(+2.06%)",SYMMETRIC,1
2024-04-29,2604.342621863918,0.0187463560106449,1364.6400146484375,-0.0051468519171455895,3069.579614782867,0.013503019375126435,100,50,50,"TSLA(+1.09%), AAPL(+0.51%), NVDA(+0.17%)",SYMMETRIC,1
2024-05-06,2593.8957496523067,-0.004011327896686,1365.4000244140625,0.0005569305878962982,3058.9692096858034,-0.00345663133999341,99,49,50,"SOXL(+0.39%), TQQQ(+0.21%), NVDA(+0.17%)",SYMMETRIC,1
2024-05-13,2737.5893515503712,0.0553968300064972,1346.0400390625,-0.01417898418441177,3182.6506000246304,0.040432375045556856,99,49,50,"SOXL(+3.25%), TSLA(+0.70%), NVDA(+0.31%)",SYMMETRIC,1
2024-05-20,2909.826856034136,0.062915756297131,1367.6199951171875,0.01603217989690542,3437.1245621019457,0.07995661291734191,99,49,50,"SOXL(+4.06%), NVDA(+1.60%), YANG(+0.21%)",SYMMETRIC,1
2024-05-27,2852.0680231495407,-0.0198495772230637,1375.6199951171875,0.005849578120064258,3388.6057311024665,-0.01411611075561603,99,49,50,"NVDA(+0.32%), YANG(+0.12%), AAPL(+0.06%)",SYMMETRIC,1
2024-06-03,2977.562500825388,0.044001221800195,1365.25,-0.0075384155173638945,3511.03980664088,0.0361311067896295,99,49,50,"SOXL(+2.06%), NVDA(+1.20%), TQQQ(+0.25%)",SYMMETRIC,1
